source,source_id,title,company,Company,location,Location,description,url,post_date,Post_Date,scraped_at,Scraped_Date,salary,salary_min,salary_max,Salary_Min,Salary_Max,contract_type,Job_Type,category,Skills,Is_Remote,Work_Arrangement,Desc_Length,Title_Word_Count,has_salary,Seniority,industry,job_hash,Salary_Avg,Salary_Range,job_grade,clearance_required,employment_type,government_grade
adzuna,5550981571,"Senior Data Analyst, Growth",CMTelematics,Cmtelematics,"Cambridge, Middlesex County","Cambridge, Middlesex County","Cambridge Mobile Telematics (CMT) is the world’s largest telematics service provider. Its mission is to make the world’s roads and drivers safer. The company’s AI-driven platform, DriveWell Fusion®, gathers sensor data from millions of IoT devices — including smartphones, proprietary Tags, connected vehicles, dashcams, and third-party devices — and fuses them with contextual data to create a unified view of vehicle and driver behavior. Auto insurers, automakers, commercial mobility companies, a…",https://www.adzuna.com/details/5550981571?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$101,800 - $127,300",101800.0,127300.0,101800.0,127300.0,Full-time,Full-time,Engineering Jobs,['r'],False,On-site,500,4,True,Senior,Engineering Jobs,9f481368685c9aec10fefa2ecd80d095,114550.0,"$101,800-$127,300",,,,
adzuna,5550977718,Senior Data Analyst,Prizeout,Prizeout,"New York City, New York","New York City, New York","Job Description Job Description What is Prizeout Prizeout is a fast-growing fintech transforming how people interact with their money by turning everyday transactions into rewarding, value-driven moments. We sit at the intersection of payments, rewards, and loyalty, empowering financial institutions to build deeper connections with their users. Our platform analyzes rich transactional data to deliver personalized insights and maximize value with every purchase. The company was founded in 2019 a…",https://www.adzuna.com/details/5550977718?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$96,864 - $96,864",96864.06,96864.06,96864.06,96864.06,Full-time,Full-time,"PR, Advertising & Marketing Jobs",['r'],False,On-site,500,3,True,Senior,"PR, Advertising & Marketing Jobs",276cc1894234e3a5c86be27ff444fbb1,96864.06,"$96,864-$96,864",,,,
adzuna,5550977316,Senior Civil Engineering Project Manager,Alta Planning + Design,Alta Planning + Design,"Phoenix, Maricopa County","Phoenix, Maricopa County","Job Description Job Description Description Alta is looking for a Senior Civil Engineering Project Manager to join our growing practice in Phoenix. This is a fantastic opportunity for someone who believes in the importance of active, multimodal, and sustainable transportation. In this role, you will work on the design of a variety of sustainable transportation projects and work on projects focused on making a positive impact on communities around Arizona and across the country. Engineers who en…",https://www.adzuna.com/land/ad/5550977316?se=IPVyLZze8BGIlMGgAbaBrg&utm_medium=api&utm_source=41102b43&v=26149D5EE0B2C6D67ECE40C787279F73845DED58,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$85,202 - $85,202",85202.34,85202.34,85202.34,85202.34,Full-time,Full-time,Engineering Jobs,['r'],False,On-site,500,5,True,Senior,Engineering Jobs,83accd76c13607d570bcb27b5912d8cb,85202.34,"$85,202-$85,202",,,,
adzuna,5550977127,Staff Engineer - Perf and Benchmarking,CoreWeave,Coreweave,"Sunnyvale, Santa Clara County","Sunnyvale, Santa Clara County","CoreWeave is The Essential Cloud for AI™. Built for pioneers by pioneers, CoreWeave delivers a platform of technology, tools, and teams that enables innovators to build and scale AI with confidence. Trusted by leading AI labs, startups, and global enterprises, CoreWeave combines superior infrastructure performance with deep technical expertise to accelerate breakthroughs and turn compute into capability. Founded in 2017, CoreWeave became a publicly traded company (Nasdaq: CRWV) in March 2025. L…",https://www.adzuna.com/details/5550977127?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$188,000 - $275,000",188000.0,275000.0,188000.0,275000.0,permanent,permanent,IT Jobs,['r'],False,On-site,500,6,True,Senior,IT Jobs,1398ad6b787277468716f2303c389014,231500.0,"$188,000-$275,000",,,,
adzuna,5550976094,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Glendale, Los Angeles County","Glendale, Los Angeles County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550976094?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$95,890 - $95,890",95889.89,95889.89,95889.89,95889.89,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,6fadb9d24f16b93600c25a9d604fda80,95889.89,"$95,890-$95,890",,,,
adzuna,5550976156,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Victorville, San Bernardino County","Victorville, San Bernardino County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550976156?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$94,102 - $94,102",94102.32,94102.32,94102.32,94102.32,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,7779745e29c703758f97617a874b5c36,94102.32,"$94,102-$94,102",,,,
adzuna,5550975874,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Columbus, Franklin County","Columbus, Franklin County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550975874?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$85,640 - $85,640",85640.05,85640.05,85640.05,85640.05,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,f99e7873af3b4d01044bc5d54084b07b,85640.05,"$85,640-$85,640",,,,
adzuna,5550975840,Product Analytics Intern,Xometry,Xometry,"North Bethesda, Montgomery County","North Bethesda, Montgomery County",Job Description Job Description Xometry (NASDAQ: XMTR) powers the industries of today and tomorrow by connecting the people with big ideas to the manufacturers who can bring them to life. Xometry's digital marketplace gives manufacturers the critical resources they need to grow their business while also making it easy for buyers at Fortune 1000 companies to tap into global manufacturing capacity. Are you a driven college student eager to make a real impact at a cutting-edge technology company? …,https://www.adzuna.com/land/ad/5550975840?se=IPVyLZze8BGIlMGgAbaBrg&utm_medium=api&utm_source=41102b43&v=8EC59734702B5EB3C06717F2CF6367144B124CD5,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$55,398 - $55,398",55398.25,55398.25,55398.25,55398.25,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,5af2b268b683449fe8da186ef2ca2202,55398.25,"$55,398-$55,398",,,,
adzuna,5550975071,Senior Teradata Developer,Resource Informatics Group Inc,Resource Informatics Group,"Philadelphia, Philadelphia County","Philadelphia, Philadelphia County","Job Description Job Description Comcast is expanding the Data Experience (dX) Team. The role of the Analyst, Data Governance is to partner with teams across the organization to document business and technical metadata inclusive of business definitions, data administration and data lineage. The role will function within the Data Governance organization and will be implementing in the systems development lifecycle within dX. This is an analytical and technical role. The pace is challenging but re…",https://www.adzuna.com/land/ad/5550975071?se=IPVyLZze8BGIlMGgAbaBrg&utm_medium=api&utm_source=41102b43&v=C9EF7B973F5139CB790BE215A59E57B795E67C75,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$109,745 - $109,745",109744.82,109744.82,109744.82,109744.82,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,9e27a83bb02d4dff548977e2c87d869b,109744.82,"$109,745-$109,745",,,,
adzuna,5550974468,Asset Management - Reporting and Information - Data Platform Area Product Owner - Vice President,J.P. Morgan,J.p. Morgan,US,Us,"hackajob is collaborating with J.P. Morgan to connect them with exceptional tech professionals for this role. Base Pay/Salary Jersey City,NJ $128,250.00-$205,000.00 Brooklyn,NY $128,250.00-$205,000.00 New York,NY $104,500.00-$205,000.00 Job Description Are you passionate about leveraging data to drive strategic business solutions in the financial sector? Do you have a knack for transforming complex data into actionable insights? If so, we invite you to join our Asset Management Product and Expe…",https://www.adzuna.com/land/ad/5550974468?se=IPVyLZze8BGIlMGgAbaBrg&utm_medium=api&utm_source=41102b43&v=FDA5694A451F2CE91133977F9E08B39DC3828149,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$104,500 - $104,500",104500.0,104500.0,104500.0,104500.0,permanent,permanent,IT Jobs,['r'],False,On-site,500,15,True,Senior,IT Jobs,0be67653e461b3971503df9be4c0b9dc,104500.0,"$104,500-$104,500",,,,
adzuna,5550973776,Behavior Health Technician / BHT - IBHS Lancaster County,"CCRES, Educational & Behavioral Health Services","Ccres, Educational & Behavioral Health Services","Lancaster, Lancaster County","Lancaster, Lancaster County","Job Description Job Description Make a difference every day by joining CCRES as a Behavior Health Technician (BHT) in Lancaster County. NOW OFFERING PAID CREDENTIALS - Eliminating upfront costs for necessary clearances & TB screening! SUMMARY: BHT starting pay rate of $23.50 per hour and progresses to $26.50 per hour (w2 employment) Rate is based on years of related experience BHT assignments available throughout Lancaster County, PA areas URGENT NEEDS: (some case needs may have candidates in p…",https://www.adzuna.com/details/5550973776?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$56,129 - $56,129",56129.2,56129.2,56129.2,56129.2,Full-time,Full-time,Admin Jobs,['r'],False,On-site,500,9,True,Senior,Admin Jobs,c3667c3edac8712e994696bcacb7ec4a,56129.2,"$56,129-$56,129",,,,
adzuna,5550972593,Data Systems Analyst,Community Foundation of Western Massachusetts,Community Foundation Of Western Massachusetts,"Springfield, Hampden County","Springfield, Hampden County","Job Description Job Description Description: ABOUT THE APPLICATION PROCESS Please reach out to Briana Wales-Thaxton, Vice President for People and Culture at bwales@communityfoundation.org or 413-417-6399 if you need assistance or an accommodation to complete your application. Applications will be accepted until the position is filled. ABOUT THE COMMUNITY FOUNDATION OF WESTERN MASSACHUSETTS (CFWM) Everything we do begins with local generosity: People in our region who want to give back to their…",https://www.adzuna.com/details/5550972593?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$84,906 - $84,906",84906.03,84906.03,84906.03,84906.03,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,f77e705afd9d886e32daf68692e9362f,84906.03,"$84,906-$84,906",,,,
adzuna,5550972364,Business Intelligence Developer,Sitime Corporation,Sitime,"Santa Clara, Santa Clara County","Santa Clara, Santa Clara County","Job Description Job Description About SiTime SiTime Corporation is the precision timing company. Our semiconductor MEMS programmable solutions offer a rich feature set that enables customers to differentiate their products with higher performance, smaller size, lower power and better reliability. With more than 3 billion devices shipped, SiTime is changing the timing industry. For more information, visit www.sitime.com. Job Summary A Business Intelligence Developer is responsible for transformi…",https://www.adzuna.com/details/5550972364?utm_medium=api&utm_source=41102b43,2025-12-21,2025-12-21,2025-12-22T00:08:01.898201,2025-12-22 00:08:01,"$105,509 - $105,509",105508.66,105508.66,105508.66,105508.66,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,af0a5481b56da5f86dc6aab8a5d229b0,105508.66,"$105,509-$105,509",,,,
